I;T;Melhor;Media
15563;0.0237378;11310;17953.666666667
15564;0.0237378;11310;17953.666666667
15565;0.0237378;11310;17953.666666667
15566;0.0237378;11310;17953.666666667
15567;0.0237378;11310;17953.666666667
15568;0.0237378;11310;17953.666666667
15569;0.0237378;11310;17953.666666667
15570;0.0237378;11310;17953.666666667
15571;0.0237378;11310;17953.666666667
15572;0.0237378;11310;17953.666666667
15573;0.0237378;11310;17953.666666667
15574;0.0237378;11310;17953.666666667
15575;0.0237378;11310;17953.666666667
15576;0.0237378;11310;17953.666666667
15577;0.0237378;11310;17953.666666667
15578;0.0237378;11310;17953.666666667
15579;0.0237378;11310;17953.666666667
15580;0.0237378;11310;17953.666666667
15581;0.0237378;11310;17953.666666667
15582;0.0237378;11310;17953.666666667
15583;0.0237378;11310;17953.666666667
15584;0.0237378;11310;17953.666666667
15585;0.0237378;11310;17953.666666667
15586;0.0237378;11310;17953.666666667
15587;0.0237378;11310;17953.666666667
15588;0.0237378;11310;17953.666666667
15589;0.0237378;11310;17953.666666667
15590;0.0237378;11310;17953.666666667
15591;0.0237378;11310;17953.666666667
15592;0.0237378;11310;17953.666666667
15593;0.0237378;11310;17953.666666667
15594;0.0237378;11310;17953.666666667
15595;0.0237378;11310;17953.666666667
15596;0.0237378;11310;17953.666666667
15597;0.0237378;11310;17953.666666667
15598;0.0237378;11310;17953.666666667
15599;0.0237378;11310;17953.666666667
15600;0.0237378;11304;17951.666666667
15601;0.0237378;11304;17951.666666667
15602;0.0237378;11304;17951.666666667
15603;0.0237378;11304;17951.666666667
15604;0.0237378;11304;17951.666666667
15605;0.0237378;11304;17951.666666667
15606;0.0237378;11304;17951.666666667
15607;0.0237378;11304;17951.666666667
15608;0.0237378;11304;17951.666666667
15609;0.0237378;11304;17951.666666667
15610;0.0237378;11304;17951.666666667
15611;0.0237378;11304;17951.666666667
15612;0.0237378;11304;17951.666666667
15613;0.0237378;11304;17951.666666667
15614;0.0237378;11304;17951.666666667
15615;0.0237378;11304;17951.666666667
15616;0.0237378;11304;17951.666666667
15617;0.0237378;11304;17951.666666667
15618;0.0237378;11304;17951.666666667
15619;0.0237378;11304;17951.666666667
15620;0.0237378;11304;17951.666666667
15621;0.0237378;11304;17951.666666667
15622;0.0237378;11304;17951.666666667
15623;0.0237378;11304;17951.666666667
15624;0.0237378;11304;17951.666666667
15625;0.0237378;11304;17951.666666667
15626;0.0237378;11304;17951.666666667
15627;0.0237378;11304;17951.666666667
15628;0.0237378;11304;17951.666666667
15629;0.0237378;11304;17951.666666667
15630;0.0237378;11304;17951.666666667
15631;0.0237378;11304;17951.666666667
15632;0.0237378;11304;17951.666666667
15633;0.0237378;11304;17951.666666667
15634;0.0237378;11304;17951.666666667
15635;0.0237378;11304;17951.666666667
15636;0.0237378;11304;17951.666666667
15637;0.0237378;11304;17951.666666667
15638;0.0237378;11304;17951.666666667
15639;0.0237378;11304;17951.666666667
15640;0.0237378;11304;17951.666666667
15641;0.0237378;11304;17951.666666667
15642;0.0237378;11304;17951.666666667
15643;0.0237378;11304;17951.666666667
15644;0.0237378;11304;17951.666666667
15645;0.0237378;11304;17951.666666667
15646;0.0237378;11304;17951.666666667
15647;0.0237378;11304;17951.666666667
15648;0.0237378;11304;17951.666666667
15649;0.0237378;11304;17951.666666667
15650;0.0237378;11304;17951.666666667
15651;0.0237378;11304;17951.666666667
15652;0.0237378;11304;17951.666666667
15653;0.0237378;11304;17951.666666667
15654;0.0237378;11304;17951.666666667
15655;0.0237378;11304;17951.666666667
15656;0.0237378;11304;17951.666666667
15657;0.0237378;11304;17951.666666667
15658;0.0237378;11304;17951.666666667
15659;0.0237378;11304;17951.666666667
15660;0.0237378;11304;17951.666666667
15661;0.0237378;11304;17951.666666667
15662;0.0237378;11304;17951.666666667
15663;0.0237378;11304;17951.666666667
15664;0.0237378;11304;17951.666666667
15665;0.0237378;11304;17951.666666667
15666;0.0237378;11304;17951.666666667
15667;0.0237378;11304;17951.666666667
15668;0.0237378;11304;17951.666666667
15669;0.0237378;11304;17951.666666667
15670;0.0237378;11304;17951.666666667
15671;0.0237378;11304;17951.666666667
15672;0.0237378;11304;17951.666666667
15673;0.0237378;11304;17951.666666667
15674;0.0237378;11304;17951.666666667
15675;0.0237378;11304;17951.666666667
15676;0.0237378;11304;17951.666666667
15677;0.0237378;11304;17951.666666667
15678;0.0237378;11304;17951.666666667
15679;0.0237378;11304;17951.666666667
15680;0.0237378;11304;17951.666666667
15681;0.0237378;11304;17951.666666667
15682;0.0237378;11304;17951.666666667
15683;0.0237378;11304;17951.666666667
15684;0.0237378;11304;17951.666666667
15685;0.0237378;11304;17951.666666667
15686;0.0237378;11304;17951.666666667
15687;0.0237378;11304;17951.666666667
15688;0.0237378;11304;17951.666666667
15689;0.0237378;11304;17951.666666667
15690;0.0237378;11304;17951.666666667
15691;0.0237378;11304;17951.666666667
15692;0.0237378;11304;17951.666666667
15693;0.0237378;11304;17951.666666667
15694;0.0237378;11304;17951.666666667
15695;0.0237378;11304;17951.666666667
15696;0.0237378;11304;17951.666666667
15697;0.0237378;11304;17951.666666667
15698;0.0237378;11304;17951.666666667
15699;0.0237378;11304;17951.666666667
15700;0.0237378;11304;17951.666666667
15701;0.0237378;11304;17951.666666667
15702;0.0237378;11304;17951.666666667
15703;0.0237378;11304;17951.666666667
15704;0.0237378;11304;17951.666666667
15705;0.0237378;11304;17951.666666667
15706;0.0237378;11304;17951.666666667
15707;0.0237378;11304;17951.666666667
15708;0.0237378;11304;17951.666666667
15709;0.0237378;11304;17951.666666667
15710;0.0237378;11304;17951.666666667
15711;0.0237378;11304;17951.666666667
15712;0.0237378;11304;17930.333333333
15713;0.0237378;11304;17930.333333333
15714;0.0237378;11304;17930.333333333
15715;0.0237378;11304;17930.333333333
15716;0.0237378;11304;17930.333333333
15717;0.0237378;11304;17930.333333333
15718;0.0237378;11304;17930.333333333
15719;0.0237378;11304;17930.333333333
15720;0.0237378;11304;17930.333333333
15721;0.0237378;11304;17930.333333333
15722;0.0237378;11304;17930.333333333
15723;0.0237378;11304;17930.333333333
15724;0.0237378;11304;17930.333333333
15725;0.0237378;11304;17930.333333333
15726;0.0237378;11304;17930.333333333
15727;0.0237378;11304;17930.333333333
15728;0.0237378;11304;17930.333333333
15729;0.0237378;11304;17930.333333333
15730;0.0237378;11304;17930.333333333
15731;0.0237378;11304;17930.333333333
15732;0.0237378;11304;17930.333333333
15733;0.0237378;11304;17930.333333333
15734;0.0237378;11304;17930.333333333
15735;0.0237378;11304;17930.333333333
15736;0.0237378;11304;17930.333333333
15737;0.0237378;11304;17930.333333333
15738;0.0237378;11304;17930.333333333
15739;0.0237378;11304;17930.333333333
15740;0.0237378;11304;17930.333333333
15741;0.0237378;11304;17930.333333333
15742;0.0237378;11304;17930.333333333
15743;0.0237378;11304;17930.333333333
15744;0.0237378;11304;17930.333333333
15745;0.0237378;11304;17930.333333333
15746;0.0237378;11304;17930.333333333
15747;0.0237378;11304;17930.333333333
15748;0.0237378;11304;17930.333333333
15749;0.0237378;11304;17930.333333333
15750;0.0237378;11304;17930.333333333
15751;0.0237378;11304;17930.333333333
15752;0.0237378;11304;17930.333333333
15753;0.0237378;11304;17930.333333333
15754;0.0237378;11304;17930.333333333
15755;0.0237378;11304;17930.333333333
15756;0.0237378;11304;17930.333333333
15757;0.0237378;11304;17930.333333333
15758;0.0237378;11304;17930.333333333
15759;0.0237378;11304;17930.333333333
15760;0.0237378;11304;17930.333333333
15761;0.0237378;11304;17930.333333333
15762;0.0237378;11304;17930.333333333
15763;0.0237378;11304;17930.333333333
15764;0.0237378;11304;17930.333333333
15765;0.0237378;11304;17930.333333333
15766;0.0237378;11304;17930.333333333
15767;0.0237378;11304;17930.333333333
15768;0.0237378;11304;17930.333333333
15769;0.0237378;11304;17930.333333333
15770;0.0237378;11304;17930.333333333
15771;0.0237378;11304;17930.333333333
15772;0.0237378;11304;17930.333333333
15773;0.0237378;11304;17930.333333333
15774;0.0237378;11304;17930.333333333
15775;0.0237378;11304;17930.333333333
15776;0.0237378;11304;17930.333333333
15777;0.0237378;11304;17930.333333333
15778;0.0237378;11304;17930.333333333
15779;0.0237378;11304;17930.333333333
15780;0.0237378;11304;17930.333333333
15781;0.0237378;11300;17929
15782;0.0237378;11300;17929
15783;0.0237378;11300;17929
15784;0.0237378;11300;17929
15785;0.0237378;11300;17929
15786;0.0237378;11300;17929
15787;0.0237378;11300;17929
15788;0.0237378;11300;17929
15789;0.0237378;11300;17929
15790;0.0237378;11300;17929
15791;0.0237378;11300;17929
15792;0.0237378;11300;17929
15793;0.0237378;11300;17929
15794;0.0237378;11300;17929
15795;0.0237378;11300;17929
15796;0.0237378;11300;17929
15797;0.0237378;11300;17929
15798;0.0237378;11300;17929
15799;0.0237378;11300;17929
15800;0.0237378;11300;17929
15801;0.0237378;11300;17929
15802;0.0237378;11300;17929
15803;0.0237378;11300;17929
15804;0.0237378;11300;17929
15805;0.0237378;11300;17929
15806;0.0237378;11300;17929
15807;0.0237378;11300;17929
15808;0.0237378;11300;17929
15809;0.0237378;11300;17929
15810;0.0237378;11300;17929
15811;0.0237378;11300;17929
15812;0.0237378;11300;17929
15813;0.0237378;11300;17929
15814;0.0237378;11300;17929
15815;0.0237378;11300;17929
15816;0.0237378;11300;17929
15817;0.0237378;11300;17929
15818;0.0237378;11300;17929
15819;0.0237378;11300;17929
15820;0.0237378;11300;17929
15821;0.0237378;11300;17929
15822;0.0237378;11300;17929
15823;0.0237378;11300;17929
15824;0.0237378;11300;17929
15825;0.0237378;11300;17929
15826;0.0237378;11300;17929
15827;0.0237378;11300;17929
15828;0.0237378;11300;17929
15829;0.0237378;11300;17929
15830;0.0237378;11300;17929
15831;0.0237378;11300;17929
15832;0.0237378;11300;17929
15833;0.0237378;11300;17929
15834;0.0237378;11300;17929
15835;0.0237378;11300;17929
15836;0.0237378;11300;17927
15837;0.0237378;11300;17927
15838;0.0237378;11300;17927
15839;0.0237378;11300;17927
15840;0.0237378;11300;17927
15841;0.0237378;11300;17927
15842;0.0237378;11300;17927
15843;0.0237378;11300;17927
15844;0.0237378;11300;17927
15845;0.0237378;11300;17927
15846;0.0237378;11300;17927
15847;0.0237378;11300;17927
15848;0.0237378;11300;17927
15849;0.0237378;11300;17927
15850;0.0237378;11300;17927
15851;0.0237378;11300;17927
15852;0.0237378;11300;17927
15853;0.0237378;11300;17927
15854;0.0237378;11300;17927
15855;0.0237378;11300;17927
15856;0.0237378;11300;17927
15857;0.0237378;11300;17927
15858;0.0237378;11300;17927
15859;0.0237378;11300;17927
15860;0.0237378;11300;17927
15861;0.0237378;11300;17927
15862;0.0237378;11300;17927
15863;0.0237378;11300;17927
15864;0.0237378;11300;17927
15865;0.0237378;11300;17927
15866;0.0237378;11300;17927
15867;0.0237378;11300;17927
15868;0.0237378;11300;17927
15869;0.0237378;11300;17927
15870;0.0237378;11300;17927
15871;0.0237378;11300;17927
15872;0.0237378;11300;17927
15873;0.0237378;11300;17927
15874;0.0237378;11300;17927
15875;0.0237378;11300;17927
15876;0.0237378;11300;17927
15877;0.0237378;11300;17927
15878;0.0237378;11300;17927
15879;0.0237378;11300;17927
15880;0.0237378;11300;17927
15881;0.0237378;11300;17927
15882;0.0237378;11300;17927
15883;0.0237378;11300;17927
15884;0.0237378;11300;17927
15885;0.0237378;11300;17927
15886;0.0237378;11300;17927
15887;0.0237378;11300;17927
15888;0.0237378;11300;17927
15889;0.0237378;11300;17927
15890;0.0237378;11300;17927
15891;0.0237378;11300;17927
15892;0.0237378;11300;17927
15893;0.0237378;11300;17927
15894;0.0237378;11300;17927
15895;0.0237378;11300;17927
15896;0.0237378;11300;17927
15897;0.0237378;11300;17927
15898;0.0237378;11300;17927
15899;0.0237378;11300;17927
15900;0.0237378;11300;17927
15901;0.0237378;11300;17927
15902;0.0237378;11300;17927
15903;0.0237378;11300;17927
15904;0.0237378;11300;17927
15905;0.0237378;11300;17927
15906;0.0237378;11300;17927
15907;0.0237378;11284;17921.666666667
15908;0.0237378;11284;17921.666666667
15909;0.0237378;11284;17921.666666667
15910;0.0237378;11284;17921.666666667
15911;0.0237378;11284;17921.666666667
15912;0.0237378;11284;17921.666666667
15913;0.0237378;11284;17921.666666667
15914;0.0237378;11284;17921.666666667
15915;0.0237378;11284;17921.666666667
15916;0.0237378;11284;17921.666666667
15917;0.0237378;11284;17921.666666667
15918;0.0237378;11284;17921.666666667
15919;0.0237378;11284;17921.666666667
15920;0.0237378;11284;17921.666666667
15921;0.0237378;11284;17921.666666667
15922;0.0237378;11284;17921.666666667
15923;0.0237378;11284;17921.666666667
15924;0.0237378;11284;17921.666666667
15925;0.0237378;11284;17921.666666667
15926;0.0237378;11284;17921.666666667
15927;0.0237378;11284;17921.666666667
15928;0.0237378;11284;17921.666666667
15929;0.0237378;11284;17921.666666667
15930;0.0237378;11284;17921.666666667
15931;0.0237378;11284;17921.666666667
15932;0.0237378;11284;17921.666666667
15933;0.0237378;11284;17921.666666667
15934;0.0237378;11284;17921.666666667
15935;0.0237378;11284;17921.666666667
15936;0.0237378;11284;17921.666666667
15937;0.0237378;11284;17921.666666667
15938;0.0237378;11284;17921.666666667
15939;0.0237378;11284;17921.666666667
15940;0.0237378;11284;17921.666666667
15941;0.0237378;11284;17921.666666667
15942;0.0237378;11284;17921.666666667
15943;0.0237378;11284;17921.666666667
15944;0.0237378;11284;17921.666666667
15945;0.0237378;11284;17921.666666667
15946;0.0237378;11284;17921.666666667
15947;0.0237378;11284;17921.666666667
15948;0.0237378;11284;17921.666666667
15949;0.0237378;11284;17921.666666667
15950;0.0237378;11284;17921.666666667
15951;0.0237378;11284;17921.666666667
15952;0.0237378;11284;17921.666666667
15953;0.0237378;11284;17921.666666667
15954;0.0237378;11284;17921.666666667
15955;0.0237378;11284;17921.666666667
15956;0.0237378;11284;17921.666666667
15957;0.0237378;11284;17921.666666667
15958;0.0237378;11284;17921.666666667
15959;0.0237378;11284;17921.666666667
15960;0.0237378;11284;17921.666666667
15961;0.0237378;11284;17921.666666667
15962;0.0237378;11284;17921.666666667
15963;0.0237378;11284;17921.666666667
15964;0.0237378;11284;17921.666666667
15965;0.0237378;11284;17921.666666667
15966;0.0237378;11284;17921.666666667
15967;0.0237378;11284;17921.666666667
15968;0.0237378;11284;17921.666666667
15969;0.0237378;11284;17921.666666667
15970;0.0237378;11284;17921.666666667
15971;0.0237378;11284;17921.666666667
15972;0.0237378;11284;17921.666666667
15973;0.0237378;11284;17921.666666667
15974;0.0237378;11284;17921.666666667
15975;0.0237378;11284;17921.666666667
15976;0.0237378;11284;17921.666666667
15977;0.0237378;11284;17921.666666667
15978;0.0237378;11284;17921.666666667
15979;0.0237378;11284;17921.666666667
15980;0.0237378;11284;17921.666666667
15981;0.0237378;11284;17921.666666667
15982;0.0237378;11284;17921.666666667
15983;0.0237378;11284;17921.666666667
15984;0.0237378;11284;17921.666666667
15985;0.0237378;11284;17921.666666667
15986;0.0237378;11284;17921.666666667
15987;0.0237378;11284;17921.666666667
15988;0.0237378;11284;17921.666666667
15989;0.0237378;11284;17921.666666667
15990;0.0237378;11284;17921.666666667
15991;0.0237378;11284;17921.666666667
15992;0.0237378;11284;17921.666666667
15993;0.0237378;11284;17921.666666667
15994;0.0237378;11284;17921.666666667
15995;0.0237378;11284;17921.666666667
15996;0.0237378;11284;17921.666666667
15997;0.0237378;11284;17921.666666667
15998;0.0237378;11284;17921.666666667
15999;0.0237378;11284;17921.666666667
16000;0.0237378;11284;17921.666666667
16001;0.0166165;11284;17921.666666667
16002;0.0166165;11284;17921.666666667
16003;0.0166165;11284;17921.666666667
16004;0.0166165;11284;17921.666666667
16005;0.0166165;11284;17921.666666667
16006;0.0166165;11284;17921.666666667
16007;0.0166165;11284;17921.666666667
16008;0.0166165;11284;17921.666666667
16009;0.0166165;11284;17921.666666667
16010;0.0166165;11284;17921.666666667
16011;0.0166165;11284;17921.666666667
16012;0.0166165;11284;17921.666666667
16013;0.0166165;11284;17921.666666667
16014;0.0166165;11284;17921.666666667
16015;0.0166165;11284;17921.666666667
16016;0.0166165;11284;17921.666666667
16017;0.0166165;11284;17921.666666667
16018;0.0166165;11284;17921.666666667
16019;0.0166165;11284;17921.666666667
16020;0.0166165;11284;17921.666666667
16021;0.0166165;11284;17921.666666667
16022;0.0166165;11284;17921.666666667
16023;0.0166165;11284;17921.666666667
16024;0.0166165;11284;17921.666666667
16025;0.0166165;11284;17921.666666667
16026;0.0166165;11284;17921.666666667
16027;0.0166165;11284;17921.666666667
16028;0.0166165;11284;17921.666666667
16029;0.0166165;11284;17921.666666667
16030;0.0166165;11284;17921.666666667
16031;0.0166165;11284;17921.666666667
16032;0.0166165;11284;17921.666666667
16033;0.0166165;11284;17921.666666667
16034;0.0166165;11284;17921.666666667
16035;0.0166165;11284;17921.666666667
16036;0.0166165;11284;17921.666666667
16037;0.0166165;11284;17921.666666667
16038;0.0166165;11284;17921.666666667
16039;0.0166165;11284;17921.666666667
16040;0.0166165;11284;17921.666666667
16041;0.0166165;11284;17921.666666667
16042;0.0166165;11284;17921.666666667
16043;0.0166165;11284;17921.666666667
16044;0.0166165;11284;17921.666666667
16045;0.0166165;11284;17921.666666667
16046;0.0166165;11284;17921.666666667
16047;0.0166165;11284;17921.666666667
16048;0.0166165;11284;17921.666666667
16049;0.0166165;11284;17921.666666667
16050;0.0166165;11284;17921.666666667
16051;0.0166165;11284;17921.666666667
16052;0.0166165;11284;17921.666666667
16053;0.0166165;11284;17921.666666667
16054;0.0166165;11284;17921.666666667
16055;0.0166165;11284;17921.666666667
16056;0.0166165;11284;17921.666666667
16057;0.0166165;11284;17921.666666667
16058;0.0166165;11284;17921.666666667
16059;0.0166165;11284;17921.666666667
16060;0.0166165;11284;17921.666666667
16061;0.0166165;11284;17921.666666667
16062;0.0166165;11284;17921.666666667
16063;0.0166165;11284;17921.666666667
16064;0.0166165;11284;17921.666666667
16065;0.0166165;11284;17921.666666667
16066;0.0166165;11284;17921.666666667
16067;0.0166165;11284;17921.666666667
16068;0.0166165;11284;17921.666666667
16069;0.0166165;11284;17921.666666667
16070;0.0166165;11284;17921.666666667
16071;0.0166165;11284;17921.666666667
16072;0.0166165;11284;17921.666666667
16073;0.0166165;11284;17921.666666667
16074;0.0166165;11284;17921.666666667
16075;0.0166165;11284;17921.666666667
16076;0.0166165;11284;17921.666666667
16077;0.0166165;11284;17921.666666667
16078;0.0166165;11284;17921.666666667
16079;0.0166165;11284;17921.666666667
16080;0.0166165;11284;17921.666666667
16081;0.0166165;11284;17921.666666667
16082;0.0166165;11284;17921.666666667
16083;0.0166165;11284;17921.666666667
16084;0.0166165;11284;17921.666666667
16085;0.0166165;11284;17921.666666667
16086;0.0166165;11284;17921.666666667
16087;0.0166165;11284;17921.666666667
16088;0.0166165;11284;17921.666666667
16089;0.0166165;11284;17921.666666667
16090;0.0166165;11284;17921.666666667
16091;0.0166165;11284;17921.666666667
16092;0.0166165;11284;17921.666666667
16093;0.0166165;11284;17921.666666667
16094;0.0166165;11284;17921.666666667
16095;0.0166165;11284;17921.666666667
16096;0.0166165;11284;17921.666666667
16097;0.0166165;11284;17921.666666667
16098;0.0166165;11284;17921.666666667
16099;0.0166165;11284;17921.666666667
16100;0.0166165;11284;17921.666666667
16101;0.0166165;11284;17921.666666667
16102;0.0166165;11284;17921.666666667
16103;0.0166165;11284;17921.666666667
16104;0.0166165;11284;17921.666666667
16105;0.0166165;11284;17921.666666667
16106;0.0166165;11284;17921.666666667
16107;0.0166165;11284;17921.666666667
16108;0.0166165;11284;17921.666666667
16109;0.0166165;11284;17921.666666667
16110;0.0166165;11284;17921.666666667
16111;0.0166165;11284;17921.666666667
16112;0.0166165;11284;17921.666666667
16113;0.0166165;11284;17921.666666667
16114;0.0166165;11284;17921.666666667
16115;0.0166165;11284;17921.666666667
16116;0.0166165;11284;17921.666666667
16117;0.0166165;11284;17921.666666667
16118;0.0166165;11284;17921.666666667
16119;0.0166165;11284;17921.666666667
16120;0.0166165;11284;17921.666666667
16121;0.0166165;11284;17921.666666667
16122;0.0166165;11284;17921.666666667
16123;0.0166165;11284;17921.666666667
16124;0.0166165;11284;17921.666666667
16125;0.0166165;11284;17921.666666667
16126;0.0166165;11284;17921.666666667
16127;0.0166165;11284;17921.666666667
16128;0.0166165;11284;17921.666666667
16129;0.0166165;11284;17921.666666667
16130;0.0166165;11284;17921.666666667
16131;0.0166165;11284;17921.666666667
16132;0.0166165;11284;17921.666666667
16133;0.0166165;11284;17921.666666667
16134;0.0166165;11284;17921.666666667
16135;0.0166165;11284;17921.666666667
16136;0.0166165;11284;17921.666666667
16137;0.0166165;11284;17921.666666667
16138;0.0166165;11284;17921.666666667
16139;0.0166165;11284;17921.666666667
16140;0.0166165;11284;17921.666666667
16141;0.0166165;11284;17921.666666667
16142;0.0166165;11284;17921.666666667
16143;0.0166165;11284;17921.666666667
16144;0.0166165;11284;17921.666666667
16145;0.0166165;11284;17921.666666667
16146;0.0166165;11284;17921.666666667
16147;0.0166165;11284;17921.666666667
16148;0.0166165;11284;17921.666666667
16149;0.0166165;11284;17921.666666667
16150;0.0166165;11284;17921.666666667
16151;0.0166165;11284;17921.666666667
16152;0.0166165;11284;17921.666666667
16153;0.0166165;11284;17921.666666667
16154;0.0166165;11284;17921.666666667
16155;0.0166165;11284;17921.666666667
16156;0.0166165;11284;17921.666666667
16157;0.0166165;11284;17921.666666667
16158;0.0166165;11284;17921.666666667
16159;0.0166165;11284;17921.666666667
16160;0.0166165;11284;17921.666666667
16161;0.0166165;11284;17921.666666667
16162;0.0166165;11284;17921.666666667
16163;0.0166165;11284;17921.666666667
16164;0.0166165;11284;17921.666666667
16165;0.0166165;11284;17921.666666667
16166;0.0166165;11284;17921.666666667
16167;0.0166165;11284;17921.666666667
16168;0.0166165;11284;17921.666666667
16169;0.0166165;11284;17921.666666667
16170;0.0166165;11284;17921.666666667
16171;0.0166165;11284;17921.666666667
16172;0.0166165;11284;17921.666666667
16173;0.0166165;11284;17921.666666667
16174;0.0166165;11284;17921.666666667
16175;0.0166165;11284;17921.666666667
16176;0.0166165;11284;17921.666666667
16177;0.0166165;11284;17921.666666667
16178;0.0166165;11284;17921.666666667
16179;0.0166165;11284;17921.666666667
16180;0.0166165;11284;17921.666666667
16181;0.0166165;11284;17921.666666667
16182;0.0166165;11284;17921.666666667
16183;0.0166165;11284;17921.666666667
16184;0.0166165;11284;17921.666666667
16185;0.0166165;11284;17921.666666667
16186;0.0166165;11284;17921.666666667
16187;0.0166165;11284;17921.666666667
16188;0.0166165;11284;17921.666666667
16189;0.0166165;11284;17921.666666667
16190;0.0166165;11284;17921.666666667
16191;0.0166165;11284;17921.666666667
16192;0.0166165;11284;17921.666666667
16193;0.0166165;11284;17921.666666667
16194;0.0166165;11284;17921.666666667
16195;0.0166165;11284;17921.666666667
16196;0.0166165;11284;17921.666666667
16197;0.0166165;11284;17921.666666667
16198;0.0166165;11284;17921.666666667
16199;0.0166165;11284;17921.666666667
16200;0.0166165;11284;17921.666666667
16201;0.0166165;11284;17921.666666667
16202;0.0166165;11284;17921.666666667
16203;0.0166165;11284;17921.666666667
16204;0.0166165;11284;17921.666666667
16205;0.0166165;11284;17921.666666667
16206;0.0166165;11284;17921.666666667
16207;0.0166165;11284;17921.666666667
16208;0.0166165;11284;17921.666666667
16209;0.0166165;11284;17921.666666667
16210;0.0166165;11284;17921.666666667
16211;0.0166165;11284;17921.666666667
16212;0.0166165;11284;17921.666666667
16213;0.0166165;11284;17921.666666667
16214;0.0166165;11284;17921.666666667
16215;0.0166165;11284;17921.666666667
16216;0.0166165;11284;17921.666666667
16217;0.0166165;11284;17921.666666667
16218;0.0166165;11284;17921.666666667
16219;0.0166165;11284;17921.666666667
16220;0.0166165;11284;17921.666666667
16221;0.0166165;11284;17921.666666667
16222;0.0166165;11284;17921.666666667
16223;0.0166165;11284;17921.666666667
16224;0.0166165;11284;17921.666666667
16225;0.0166165;11284;17921.666666667
16226;0.0166165;11284;17921.666666667
16227;0.0166165;11284;17921.666666667
16228;0.0166165;11284;17921.666666667
16229;0.0166165;11284;17921.666666667
16230;0.0166165;11284;17921.666666667
16231;0.0166165;11284;17921.666666667
16232;0.0166165;11284;17921.666666667
16233;0.0166165;11284;17921.666666667
16234;0.0166165;11284;17921.666666667
16235;0.0166165;11284;17921.666666667
16236;0.0166165;11284;17921.666666667
16237;0.0166165;11284;17921.666666667
16238;0.0166165;11284;17921.666666667
16239;0.0166165;11284;17921.666666667
16240;0.0166165;11284;17921.666666667
16241;0.0166165;11284;17921.666666667
16242;0.0166165;11284;17921.666666667
16243;0.0166165;11284;17921.666666667
16244;0.0166165;11284;17921.666666667
16245;0.0166165;11284;17921.666666667
16246;0.0166165;11284;17921.666666667
16247;0.0166165;11284;17921.666666667
16248;0.0166165;11284;17921.666666667
16249;0.0166165;11284;17921.666666667
16250;0.0166165;11284;17921.666666667
16251;0.0166165;11284;17921.666666667
16252;0.0166165;11284;17921.666666667
16253;0.0166165;11284;17921.666666667
16254;0.0166165;11284;17921.666666667
16255;0.0166165;11284;17921.666666667
16256;0.0166165;11284;17921.666666667
16257;0.0166165;11284;17921.666666667
16258;0.0166165;11284;17921.666666667
16259;0.0166165;11284;17921.666666667
16260;0.0166165;11284;17921.666666667
16261;0.0166165;11284;17921.666666667
16262;0.0166165;11284;17921.666666667
16263;0.0166165;11284;17921.666666667
16264;0.0166165;11284;17921.666666667
16265;0.0166165;11284;17921.666666667
16266;0.0166165;11284;17921.666666667
16267;0.0166165;11284;17921.666666667
16268;0.0166165;11284;17921.666666667
16269;0.0166165;11284;17921.666666667
16270;0.0166165;11284;17921.666666667
16271;0.0166165;11284;17921.666666667
16272;0.0166165;11284;17921.666666667
16273;0.0166165;11284;17921.666666667
16274;0.0166165;11284;17921.666666667
16275;0.0166165;11284;17921.666666667
16276;0.0166165;11284;17921.666666667
16277;0.0166165;11284;17921.666666667
16278;0.0166165;11284;17921.666666667
16279;0.0166165;11284;17921.666666667
16280;0.0166165;11284;17921.666666667
16281;0.0166165;11284;17921.666666667
16282;0.0166165;11284;17921.666666667
16283;0.0166165;11284;17921.666666667
16284;0.0166165;11284;17921.666666667
16285;0.0166165;11284;17921.666666667
16286;0.0166165;11284;17921.666666667
16287;0.0166165;11284;17921.666666667
16288;0.0166165;11284;17921.666666667
16289;0.0166165;11284;17921.666666667
16290;0.0166165;11284;17921.666666667
16291;0.0166165;11284;17921.666666667
16292;0.0166165;11284;17921.666666667
16293;0.0166165;11284;17921.666666667
16294;0.0166165;11284;17921.666666667
16295;0.0166165;11284;17921.666666667
16296;0.0166165;11284;17921.666666667
16297;0.0166165;11284;17921.666666667
16298;0.0166165;11284;17921.666666667
16299;0.0166165;11284;17921.666666667
16300;0.0166165;11284;17921.666666667
16301;0.0166165;11284;17921.666666667
16302;0.0166165;11284;17921.666666667
16303;0.0166165;11284;17921.666666667
16304;0.0166165;11284;17921.666666667
16305;0.0166165;11284;17921.666666667
16306;0.0166165;11284;17921.666666667
16307;0.0166165;11284;17921.666666667
16308;0.0166165;11284;17921.666666667
16309;0.0166165;11284;17921.666666667
16310;0.0166165;11284;17921.666666667
16311;0.0166165;11284;17921.666666667
16312;0.0166165;11284;17921.666666667
16313;0.0166165;11284;17921.666666667
16314;0.0166165;11284;17921.666666667
16315;0.0166165;11284;17921.666666667
16316;0.0166165;11284;17921.666666667
16317;0.0166165;11284;17921.666666667
16318;0.0166165;11284;17921.666666667
16319;0.0166165;11284;17921.666666667
16320;0.0166165;11284;17921.666666667
16321;0.0166165;11284;17921.666666667
16322;0.0166165;11284;17921.666666667
16323;0.0166165;11284;17921.666666667
16324;0.0166165;11284;17921.666666667
